,TIME,POSICAO,NOME,PONTUACAO,RODADA,G,A,FT,FD,FF,FS,SG,DS,DE,DP,PS,PP,PC,PI,I,GC,GS,FC,CV,CA,ADVERSARIO,CASA,FORA
921,Grêmio,Meia,Nathan,3.0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Cuiabá,0,1
922,Goiás,Atacante,Matheus Peixoto,0.9,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Internacional,0,1
923,Internacional,Meia,Carlos de Pena,7.9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Goiás,1,0
924,Santos,Atacante,Soteldo,7.7,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,América-MG,1,0
925,Grêmio,Zagueiro,Kannemann,2.5,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,Cuiabá,0,1
926,Santos,Zagueiro,Messias,2.4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,1,0
927,Bahia,Meia,Thaciano,9.7,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Vasco,0,1
928,Athlético-PR,Meia,Vitor Bueno,8.4,3,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Atlético-MG,0,1
929,Cruzeiro,Meia,Neto Moura,0.8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
930,Bahia,Meia,Yago Felipe,2.1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,0,1
931,Botafogo,Zagueiro,Philipe Sampaio,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
932,Atlético-MG,Zagueiro,Mauricio Lemos,-0.7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Athlético-PR,1,0
933,Cuiabá,Zagueiro,Alan Empereur,2.5,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
934,Botafogo,Técnico,Luís Castro,6.72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
935,Corinthians,Atacante,Ángel Romero,0.2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
936,Flamengo,Lateral,Ayrton Lucas,2.9,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
937,Bragantino,Lateral,Aderlan,-2.1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cruzeiro,1,0
938,América-MG,Zagueiro,Iago Maidana,0.7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Santos,0,1
939,Cruzeiro,Lateral,William,11.3,3,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,Bragantino,0,1
940,Flamengo,Meia,Thiago Maia,1.0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,Botafogo,1,0
941,Grêmio,Meia,Cristaldo,1.5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,0,1
942,Santos,Meia,Dodi,1.1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,América-MG,1,0
943,Corinthians,Atacante,Róger Guedes,4.7,3,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Palmeiras,0,1
944,Grêmio,Atacante,Everton Galdino,10.4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,0,1
945,Santos,Atacante,Mendoza,20.8,3,1,1,0,0,1,3,0,4,0,0,1,0,0,0,0,0,0,1,0,0,América-MG,1,0
946,Fortaleza,Lateral,Bruno Pacheco,9.3,3,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Fluminense,1,0
947,São Paulo,Lateral,Raí Ramos,2.8,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,0,1
948,Flamengo,Atacante,Bruno Henrique,1.2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
949,Bahia,Meia,Rezende,0.9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,0,1
950,Goiás,Atacante,Diego Gonçalves,0.2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,0,1
951,Flamengo,Zagueiro,Fabrício Bruno,5.9,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,1,0
952,América-MG,Atacante,Everaldo,13.6,3,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,Santos,0,1
953,Cuiabá,Lateral,PK,-4.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,Grêmio,1,0
954,América-MG,Zagueiro,Éder,-0.4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Santos,0,1
955,Botafogo,Goleiro,Lucas Perri,9.0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,Flamengo,0,1
956,Palmeiras,Atacante,Rony,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,1,0
957,Botafogo,Zagueiro,Adryelson,1.2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
958,Cruzeiro,Meia,Matheus Jussa,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
959,Cruzeiro,Lateral,Marlon,16.0,3,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,Bragantino,0,1
960,Fluminense,Zagueiro,Nino,-0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,0,1
961,Bahia,Zagueiro,David Duarte,6.0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
962,Athlético-PR,Zagueiro,Zé Ivaldo,-0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Atlético-MG,0,1
963,Atlético-MG,Atacante,Pavón,2.1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,1,0
964,Santos,Técnico,Odair Hellmann,6.54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,1,0
965,Coritiba,Zagueiro,Bruno Viana,3.6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
966,Cuiabá,Atacante,Deyverson,3.7,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,1,Grêmio,1,0
967,Cruzeiro,Atacante,Bruno Rodrigues,13.4,3,1,0,0,1,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Bragantino,0,1
968,Cruzeiro,Meia,Mateus Vital,7.7,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
969,América-MG,Meia,Benítez,1.6,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Santos,0,1
970,Santos,Lateral,Gabriel Inocêncio,1.5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,América-MG,1,0
971,Coritiba,Meia,Andrey,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
972,Botafogo,Meia,Marlon Freitas,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
973,Bragantino,Goleiro,Cleiton,-3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cruzeiro,1,0
974,América-MG,Meia,Matheusinho,4.2,3,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,0,1
975,Internacional,Goleiro,John Victor,7.0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Goiás,1,0
976,Bragantino,Meia,Matheus Fernandes,5.3,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
977,Corinthians,Meia,Maycon,1.1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Palmeiras,0,1
978,Fortaleza,Atacante,Guilherme,4.1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fluminense,1,0
979,Palmeiras,Meia,Raphael Veiga,15.1,3,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Corinthians,1,0
980,Flamengo,Atacante,Pedro,3.6,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
981,Atlético-MG,Meia,Battaglia,0.9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,1,0
982,Atlético-MG,Técnico,Eduardo Coudet,5.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,1,0
983,Bragantino,Lateral,Juninho Capixaba,1.6,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Cruzeiro,1,0
984,Cuiabá,Meia,Raniele,-0.4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,1,0
985,Palmeiras,Atacante,Artur,6.2,3,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,Corinthians,1,0
986,Cruzeiro,Meia,Machado,5.5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
